class_hchId,ORPHAcode,preferredTerm
199,93449,Primary osteolysis
199,97685,17q11 microdeletion syndrome
199,363700,Neurofibromatosis type 1 due to NF1 mutation or intragenic deletion
199,636,Neurofibromatosis type 1
199,337,Fibrodysplasia ossificans progressiva
199,562,McCune-Albright syndrome
199,93276,Polyostotic fibrous dysplasia
199,93277,Monostotic fibrous dysplasia
199,249,Fibrous dysplasia of bone
199,595216,Fibrous dysplasia/McCune-Albright syndrome
199,184,Cherubism
199,1822,Dysplasia epiphysealis hemimelica
199,1962,Exostoses-anetodermia-brachydactyly type E syndrome
199,2770,Nasu-Hakola disease
199,2762,Progressive osseous heteroplasia
199,2499,Metachondromatosis
199,2645,Osteoglosphonic dysplasia
199,2767,Carpotarsal osteochondromatosis
199,2867,"Short stature, Brussels type"
199,3019,Ramon syndrome
199,3408,Upington disease
199,57782,Mazabraud syndrome
199,85197,Genochondromatosis type 1
199,85198,Dysspondyloenchondromatosis
199,93398,Genochondromatosis type 2
199,99646,Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria
199,488265,Osteofibrous dysplasia
199,93450,Primary bone dysplasia with disorganized development of skeletal components
199,251290,Parietal foramina with clavicular hypoplasia
199,1452,Cleidocranial dysplasia
199,3034,Delayed membranous cranial ossification
199,3472,Yunis-Varon syndrome
199,60015,Enlarged parietal foramina
199,85199,Craniosynostosis-anal anomalies-porokeratosis syndrome
199,93451,Cleidocranial dysplasia and isolated cranial ossification defect
199,1842,"Bone dysplasia, lethal Holmgren type"
199,2347,Lethal Kniest-like dysplasia
199,3003,Pyknoachondrogenesis
199,1423,Lethal recessive chondrodysplasia
199,93465,Lethal chondrodysplasia
199,364531,"Primary bone dysplasia with progressive ossification of skin, skeletal muscle, fascia, tendons and ligaments"
199,364526,Primary bone dysplasia
199,620102,Non-syndromic unicoronal craniosynostosis
199,620113,Non-syndromic unilambdoid craniosynostosis
199,620139,Non-syndromic unifrontosphenoidal craniosynostosis
199,620146,Non-syndromic unisquamosal craniosynostosis
199,3366,Non-syndromic metopic craniosynostosis
199,35093,Non-syndromic sagittal craniosynostosis
199,620096,Non-syndromic unisutural craniosynostosis
199,620158,Non-syndromic non-specific multisutural craniosynostosis
199,620178,Non-syndromic bilambdoid craniosynostosis
199,620186,Non-syndromic unicoronal and sagittal craniosynostosis
199,620192,Non-syndromic metopic and sagittal craniosynostosis
199,620198,Non-syndromic bicoronal and metopic craniosynostosis
199,620205,Non-syndromic bicoronal and sagittal craniosynostosis
199,620212,Non-syndromic pansynostosis
199,35099,Non-syndromic bicoronal craniosynostosis
199,1516,Non-syndromic bilambdoid and sagittal craniosynostosis
199,620152,Non-syndromic multisutural craniosynostosis
199,139390,Non-syndromic craniosynostosis
199,207,Crouzon syndrome
199,1308,C syndrome
199,87,Apert syndrome
199,63269,Antley-Bixler syndrome with genital anomaly and disorder of steroidogenesis
199,596008,Antley-Bixler syndrome without genital anomaly or disorder of steroidogenesis
199,83,Antley-Bixler syndrome
199,1225,Baller-Gerold syndrome
199,1527,"Craniosynostosis, Philadelphia type"
199,1528,Craniotelencephalic dysplasia
199,1540,Jackson-Weiss syndrome
199,1553,Curry-Jones syndrome
199,1555,Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome
199,2145,"Craniosynostosis, Herrmann-Opitz type"
199,2163,Holoprosencephaly-craniosynostosis syndrome
199,2409,Lowry-MacLean syndrome
199,2462,Shprintzen-Goldberg syndrome
199,2872,"Cardiocranial syndrome, Pfeiffer type"
199,3134,SCARF syndrome
199,3365,Trigonocephaly-broad thumbs syndrome
199,3369,Trigonocephaly-short stature-developmental delay syndrome
199,2898,X-linked intellectual disability-plagiocephaly syndrome
199,1541,"Craniosynostosis, Boston type"
199,1524,Craniomicromelic syndrome
199,52054,Craniosynostosis-intracranial calcifications syndrome
199,53271,Muenke syndrome
199,93262,Crouzon syndrome-acanthosis nigricans syndrome
199,93267,Cloverleaf skull-multiple congenital anomalies syndrome
199,100978,Cloverleaf skull-asphyxiating thoracic dysplasia syndrome
199,1538,Craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome
199,168624,"Familial scaphocephaly syndrome, McGillivray type"
199,169163,Familial scaphocephaly syndrome
199,171839,Craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome
199,178377,Osteosclerosis-developmental delay-craniosynostosis syndrome
199,221054,Acrocephalopolydactyly
199,284149,Craniosynostosis-dental anomalies
199,293925,Lethal occipital encephalocele-skeletal dysplasia syndrome
199,648,Noonan syndrome
199,79213,Mucopolysaccharidosis
199,904,Williams syndrome
199,3270,Radioulnar synostosis-developmental delay-hypotonia syndrome
199,369837,Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome
199,1520,Craniofrontonasal dysplasia
199,293843,3MC syndrome
199,1465,Coffin-Siris syndrome
199,36,Acrocallosal syndrome
199,235,Dubowitz syndrome
199,97297,Bohring-Opitz syndrome
199,647681,Craniosynostosis-facial dysmorphism-Chiari-1 malformation-developmental and language delay syndrome
199,565858,Craniosynostosis-microretrognathia-severe intellectual disability syndrome
199,672979,Craniosynostosis-facial dysmorphism-brachydactyly syndrome
199,672985,Craniosynostosis-skeletal and cerebellar anomalies-learning disabilities syndrome
199,2332,KBG syndrome
199,363958,17q21.31 microdeletion syndrome
199,363965,Koolen-De Vries syndrome due to a point mutation
199,96169,Koolen-De Vries syndrome
199,1906,Fetal valproate spectrum disorder
199,93258,Pfeiffer syndrome type 1
199,93259,Pfeiffer syndrome type 2
199,93260,Pfeiffer syndrome type 3
199,710,Pfeiffer syndrome
199,794,Saethre-Chotzen syndrome
199,65759,Carpenter syndrome
199,139393,Syndromic craniosynostosis
199,1531,Craniosynostosis
199,66630,Congenital pseudoarthrosis of the clavicle
199,1517,Cantú syndrome
199,1794,Oculomaxillofacial dysostosis
199,1519,SPECC1L-related hypertelorism syndrome
199,1521,Craniofrontonasal dysplasia-Poland anomaly syndrome
199,1993,Pai syndrome
199,1791,Frontofacionasal dysplasia
199,1827,Acromelic frontonasal dysplasia
199,228390,Frontonasal dysplasia-alopecia-genital anomalies syndrome
199,306542,Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome
199,391474,Frontorhiny
199,398156,Oculoauriculofrontonasal syndrome
199,488437,SIX2-related frontonasal dysplasia
199,521308,Frontonasal dysplasia-bifid nose-upper limb anomalies syndrome
199,157832,Craniorhiny
199,250,Frontonasal dysplasia
199,2549,Oculoauriculovertebral spectrum with radial defects
199,2769,"Familial osteodysplasia, Anderson type"
199,363705,Craniofaciofrontodigital syndrome
199,3291,Teebi-Shaltout syndrome
199,2750,Orofaciodigital syndrome type 1
199,2751,Orofaciodigital syndrome type 2
199,2754,Orofaciodigital syndrome type 6
199,2755,Orofaciodigital syndrome type 8
199,2919,Orofaciodigital syndrome type 5
199,141000,Orofaciodigital syndrome type 11
199,141007,Orofaciodigital syndrome type 9
199,434179,Orofaciodigital syndrome type 14
199,508501,Oral-facial-digital syndrome with short stature and brachymesophalangy
199,140997,Orofaciodigital syndrome
199,459061,Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome
199,137888,Auriculocondylar syndrome
199,141132,Oculo-auriculo-vertebral spectrum
199,861,Treacher-Collins syndrome
199,357158,Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome
199,443995,Mandibulofacial dysostosis with alopecia
199,155899,Mandibulofacial dysostosis
199,107,BOR syndrome
199,1296,Lambert syndrome
199,156202,Otomandibular dysplasia associated with monogenic syndromes
199,155896,Otomandibular dysplasia
199,314555,Facial dysmorphism-ocular anomalies-osteopenia-intellectual disability-dental anomalies syndrome
199,3262,Dobrow syndrome
199,93453,Dysostosis with predominant craniofacial involvement
199,2311,Autosomal recessive spondylocostal dysostosis
199,1552,Currarino syndrome
199,1393,Cerebrocostomandibular syndrome
199,1394,Cerebrofaciothoracic dysplasia
199,2206,Ankylosing vertebral hyperostosis with tylosis
199,2482,Melhem-Fahl syndrome
199,2759,Imperforate oropharynx-costovertebral anomalies syndrome
199,2840,Pelvic dysplasia-arthrogryposis of lower limbs syndrome
199,1797,Autosomal dominant spondylocostal dysostosis
199,3456,Wildervanck syndrome
199,2062,Progressive non-infectious anterior vertebral fusion
199,2345,Isolated Klippel-Feil syndrome
199,85164,Camptodactyly-tall stature-scoliosis-hearing loss syndrome
199,447974,Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome
199,505248,Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders
199,352665,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion
199,453504,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation
199,453499,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome
199,93454,Dysostosis with predominant vertebral and costal involvement
199,2614,Nail-patella syndrome
199,1509,Coxopodopatellar syndrome
199,86789,Isolated patella aplasia/hypoplasia
199,293150,Familial clubfoot due to PITX1 point mutation
199,3047,"Blepharophimosis-intellectual disability syndrome, SBBYS type"
199,85201,Genitopatellar syndrome
199,597746,Blepharophimosis-intellectual disability syndrome/genitopatellar overlap syndrome
199,597749,KAT6B-related multiple congenital anomalies syndrome
199,93455,Patellar dysostosis
199,488434,"Camptodactyly syndrome, Guadalajara type 3"
199,3292,Tel Hashomer camptodactyly syndrome
199,1896,EEC syndrome
199,1897,EEM syndrome
199,69085,Limb-mammary syndrome
199,978,ADULT syndrome
199,3329,Tibial aplasia-ectrodactyly syndrome
199,1118,Fibular aplasia-ectrodactyly syndrome
199,1892,Ectrodactyly-polydactyly syndrome
199,1406,Charlie M syndrome
199,1986,Gollop-Wolfgang complex
199,2117,Hartsfield syndrome
199,2439,Patterson-Stevenson-Fontaine syndrome
199,2440,Isolated split hand-split foot malformation
199,498477,Ectrodactyly with and without other manifestations
199,1570,Symbrachydactyly of hands and feet
199,633211,Preaxial digit brachydactyly-webbed fingers
199,93388,Brachydactyly type A1
199,93396,Brachydactyly type A2
199,93394,Brachydactyly type A4
199,93397,Brachydactyly type A7
199,498602,Sugarman brachydactyly
199,1487,Cooks syndrome
199,2565,Mononen-Karnes-Senac syndrome
199,85169,Familial digital arthropathy-brachydactyly
199,140908,Brachydactyly type B2
199,572385,Brachydactyly type B1
199,93383,Brachydactyly type B
199,93384,Brachydactyly type C
199,93387,Brachydactyly type E
199,1275,Brachydactyly-elbow wrist dysplasia syndrome
199,1319,Camptobrachydactyly
199,498451,Dysostosis with brachydactyly without extraskeletal manifestations
199,589608,"Linear hypopigmentation and craniofacial asymmetry with acral, ocular and brain anomalies"
199,166035,Brachydactyly-short stature-retinitis pigmentosa syndrome
199,1001,2q37 microdeletion syndrome
199,247262,Hyperphosphatasia-intellectual disability syndrome
199,1276,Brachydactyly-arterial hypertension syndrome
199,391646,Feingold syndrome type 2
199,391641,Feingold syndrome type 1
199,1305,Feingold syndrome
199,2438,Hand-foot-genital syndrome
199,353277,Rubinstein-Taybi syndrome due to CREBBP mutations
199,353281,Rubinstein-Taybi syndrome due to 16p13.3 microdeletion
199,353284,Rubinstein-Taybi syndrome due to EP300 haploinsufficiency
199,783,Rubinstein-Taybi syndrome
199,363417,Temtamy preaxial brachydactyly syndrome
199,1278,Brachydactyly-preaxial hallux varus syndrome
199,974,Adams-Oliver syndrome
199,1078,Thumb stiffness-brachydactyly-intellectual disability syndrome
199,1292,Brachymorphism-onychodysplasia-dysphalangism syndrome
199,1295,Brachytelephalangy-dysmorphism-Kallmann syndrome
199,2911,Poland syndrome
199,1858,Skeletal dysplasia-epilepsy-short stature syndrome
199,2946,Brachydactyly-long thumb syndrome
199,2956,Acrodysplasia scoliosis
199,3433,Microcephaly-brachydactyly-kyphoscoliosis syndrome
199,52056,Ulnar/fibula ray defect-brachydactyly syndrome
199,498454,Dysostosis with brachydactyly with extraskeletal manifestations
199,69028,Dysostosis with brachydactyly
199,93320,Isolated ulnar hemimelia
199,93321,Isolated radial hemimelia
199,93322,Isolated tibial hemimelia
199,93323,Isolated fibular hemimelia
199,2130,Non-syndromic hemimelia
199,294988,Isolated hypoplasia of thumb
199,498457,Non-syndromic longitudinal limb defect
199,931,Isolated acheiropodia
199,973,"Isolated absence/hypoplasia of fingers excluding thumb, unilateral"
199,294967,Isolated amelia of upper limb
199,294969,Isolated amelia of lower limb
199,294971,Isolated tetra-amelia
199,294925,Non-syndromic amelia
199,295000,Amniotic band syndrome
199,294979,Isolated absence of both forearm and hand
199,294981,Isolated absence of both lower leg and foot
199,498491,Non-syndromic complete hemimelia
199,294983,Isolated acheiria
199,294986,Isolated apodia
199,498461,Non-syndromic terminal transverse limb defect
199,294975,Isolated absence of upper arm and forearm with hand present
199,294977,Isolated absence of thigh and lower leg with foot present
199,1987,Isolated femoral agenesis/hypoplasia
199,294973,Isolated humeral agenesis/hypoplasia
199,633228,Isolated proximal femoral focal deficiency
199,667589,Isolated congenital femoral bifurcation
199,294927,Non-syndromic intercalary limb defects
199,93457,Non-syndromic limb reduction defect
199,93336,Polydactyly of a triphalangeal thumb
199,93337,Polydactyly of an index finger
199,93338,Polysyndactyly
199,93339,Polydactyly of a biphalangeal thumb and/or hallux
199,498464,Non-syndromic preaxial polydactyly
199,93334,Postaxial polydactyly type A
199,93335,Postaxial polydactyly type B
199,498467,Non-syndromic postaxial polydactyly
199,295004,Central polydactyly
199,498494,Mirror-image polydactyly
199,498470,Non-syndromic complex polydactyly
199,2913,Non-syndromic polydactyly
199,2498,Syndactyly type 8
199,295187,Zygodactyly type 1
199,295189,Zygodactyly type 2
199,295191,Zygodactyly type 3
199,295193,Zygodactyly type 4
199,93402,Syndactyly type 1
199,295195,Synpolydactyly type 1
199,295197,Synpolydactyly type 2
199,295199,Synpolydactyly type 3
199,93403,Syndactyly type 2
199,93404,Syndactyly type 3
199,93405,Syndactyly type 4
199,93406,Syndactyly type 5
199,157801,Mesoaxial synostotic syndactyly with phalangeal reduction
199,295012,Syndactyly type 6
199,90025,Non-syndromic syndactyly
199,295002,Isolated hyperphalangy
199,93458,"Non-syndromic polydactyly, syndactyly and/or hyperphalangy"
199,75496,B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome
199,1228,Banki syndrome
199,1412,Tarsal-carpal coalition syndrome
199,2900,Leri pleonosteosis
199,3237,Multiple synostoses syndrome
199,3246,Symphalangism with multiple anomalies of hands and feet
199,3250,Proximal symphalangism
199,3268,Radioulnar synostosis-microcephaly-scoliosis syndrome
199,71289,Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome
199,3466,WT limb-blood syndrome
199,93459,Syndrome with synostosis or other joint formation defect
199,295018,Congenital pseudoarthrosis of the tibia
199,295020,Congenital pseudoarthrosis of the femur
199,295022,Congenital pseudoarthrosis of the fibula
199,295024,Congenital pseudoarthrosis of the radius
199,295026,Congenital pseudoarthrosis of the ulna
199,157808,Isolated pseudoarthrosis of the limbs
199,238578,Familial clubfoot due to 17q23.1q23.2 microduplication
199,293144,Familial clubfoot due to 5q31 microdeletion
199,199315,Familial clubfoot with or without associated lower limb anomalies
199,392,Holt-Oram syndrome
199,1342,Heart-hand syndrome type 3
199,1350,Heart-hand syndrome type 2
199,168796,"Heart-hand syndrome, Slovenian type"
199,228190,Patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome
199,319340,Carney complex-trismus-pseudocamptodactyly syndrome
199,228184,Heart-hand syndrome
199,3248,Isolated distal symphalangism
199,3265,Isolated humero-radial synostosis
199,3266,Isolated humero-radio-ulnar synostosis
199,3269,Isolated radio-ulnar synostosis
199,94056,Isolated humero-ulnar synostosis
199,295028,Isolated tibio-fibular synostosis
199,294949,Non-syndromic joint formation defects
199,488232,Split-foot malformation-mesoaxial polydactyly syndrome
199,496693,Omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome
199,3320,Thrombocytopenia-absent radius syndrome
199,84,Fanconi anemia
199,3103,Roberts syndrome
199,988,Tibial hemimelia-polysyndactyly-triphalangeal thumb syndrome
199,989,Hypoglossia-hypodactyly syndrome
199,1074,Ankyloblepharon filiforme adnatum-imperforate anus syndrome
199,1072,Ankyloblepharon filiforme adnatum-cleft palate syndrome
199,1071,Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome
199,1112,Aphalangy-hemivertebrae-urogenital-intestinal dysgenesis syndrome
199,1113,Aphalangy-syndactyly-microcephaly syndrome
199,1972,Lethal faciocardiomelic dysplasia
199,1988,Femoral-facial syndrome
199,2063,Splenogonadal fusion-limb defects-micrognathia syndrome
199,2249,Ulna hypoplasia-intellectual disability syndrome
199,2307,IVIC syndrome
199,2310,Absence deformity of leg-cataract syndrome
199,2329,Karsch-Neugebauer syndrome
199,2564,Tetramelic monodactyly
199,2730,Postaxial tetramelic oligodactyly
199,2839,Pelvis-shoulder dysplasia
199,2854,Fuhrmann syndrome
199,2879,"Phocomelia, Schinzel type"
199,3015,Radio-renal syndrome
199,3016,Absent radius-anogenital anomalies syndrome
199,3021,RAPADILINO syndrome
199,3138,Ulnar-mammary syndrome
199,3301,Tetraamelia-multiple malformations syndrome
199,3312,Thalidomide embryopathy
199,3328,Absent tibia-polydactyly-arachnoid cyst syndrome
199,3383,Humerus trochlea aplasia
199,71271,Split hand-split foot-deafness syndrome
199,261638,Okihiro syndrome due to 20q13 microdeletion
199,261647,Okihiro syndrome due to a point mutation
199,93293,Okihiro syndrome
199,93333,Pelviscapular dysplasia
199,238744,Mammary-digital-nail syndrome
199,329319,Thrombocythemia with distal limb defects
199,199,Cornelia de Lange syndrome
199,1891,Intellectual disability-spasticity-ectrodactyly syndrome
199,2492,FATCO syndrome
199,508542,Congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome
199,221139,Combined immunodeficiency with facio-oculo-skeletal anomalies
199,1326,"Camptodactyly syndrome, Guadalajara type 2"
199,1354,Heart defects-limb shortening syndrome
199,294955,Syndrome with limb reduction defects
199,1121,Radial deficiency-tibial hypoplasia syndrome
199,1122,Ulnar hypoplasia-split foot syndrome
199,2019,Femur-fibula-ulna complex
199,294957,Dysostosis with combined reduction defects of upper and lower limbs
199,658805,Greig cephalopolysyndactyly-contiguous gene syndrome
199,567502,B-cell immunodeficiency-limb anomaly-urogenital malformation syndrome
199,85203,Acropectoral syndrome
199,93409,"Brachydactyly-syndactyly, Zhao type"
199,140952,Syndactyly-telecanthus-anogenital and renal malformations syndrome
199,357332,Syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome
199,369979,Finger hyperphalangy-toe anomalies-severe pectus excavatum syndrome
199,420584,Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome
199,857,Townes-Brocks syndrome
199,564,Meckel syndrome
199,957,Acropectorovertebral dysplasia
199,1003,Scalp defects-postaxial polydactyly syndrome
199,1388,Catel-Manzke syndrome
199,1566,Dandy-Walker malformation-postaxial polydactyly syndrome
199,1757,Fibular dimelia-diplopodia syndrome
199,380,Greig cephalopolysyndactyly syndrome
199,2110,Hallux varus-preaxial polysyndactyly syndrome
199,672,Pallister-Hall syndrome
199,2363,Lacrimoauriculodentodigital syndrome
199,2378,Laurin-Sandrow syndrome
199,2917,Polydactyly-myopia syndrome
199,2920,Oliver syndrome
199,2935,Crossed polysyndactyly
199,2947,Triphalangeal thumbs-brachyectrodactyly syndrome
199,2957,Guttmacher syndrome
199,3004,Mirror polydactyly-vertebral segmentation-limbs defects syndrome
199,3168,Sillence syndrome
199,3172,Eyebrow duplication-syndactyly syndrome
199,3255,Filippi syndrome
199,3258,Cenani-Lenz syndrome
199,3259,Syndactyly-polydactyly-ear lobe syndrome
199,818,Smith-Lemli-Opitz syndrome
199,476119,Autosomal dominant preaxial polydactyly-upperback hypertrichosis syndrome
199,294959,"Syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy"
199,364198,Bipartite talus
199,141163,Glossopalatine ankylosis
199,2749,Oromandibular-limb hypogenesis syndrome
199,199332,Endocrine-cerebro-osteodysplasia syndrome
199,245,Nager syndrome
199,246,Postaxial acrofacial dysostosis
199,949,Acrocraniofacial dysostosis
199,952,"Acrofacial dysostosis, Weyers type"
199,1131,X-linked mandibulofacial dysostosis
199,1784,Acrofrontofacionasal dysostosis
199,1786,"Acrofacial dysostosis, Catania type"
199,1788,"Acrofacial dysostosis, Rodríguez type"
199,1787,"Acrofacial dysostosis, Palagonia type"
199,64542,"Acrofacial dysostosis, Kennedy-Teebi type"
199,79113,Mandibulofacial dysostosis-microcephaly syndrome
199,3102,Richieri Costa-Pereira syndrome
199,364574,Acrofacial dysostosis
199,364571,Dysostosis with limb and face anomalies as a major feature
199,2793,Otoonychoperoneal syndrome
199,3023,External auditory canal atresia-vertical talus-hypertelorism syndrome
199,1321,Camptodactyly-fibrous tissue hyperplasia-skeletal anomalies syndrome
199,1323,Camptodactyly-joint contractures-facial skeletal defects syndrome
199,364568,Dysostosis with limb anomaly as a major feature
199,364559,Dysostosis
199,566943,Mueller-Weiss syndrome
199,2380,Legg-Calvé-Perthes disease
199,3314,"Thiemann disease, familial form"
199,57196,Medial condensing osteitis of the clavicle
199,97332,Kienbock disease
199,97335,Osgood-Schlatter disease
199,97336,Panner disease
199,97337,Sinding-Larsen-Johansson disease
199,564003,Osteochondrosis of the metatarsal bone
199,563991,Osteochondrosis of the tarsal bone
199,399319,Osteochondrosis
199,399329,Epiphysiolysis of the hip
199,444316,Idiopathic phalangeal acro-osteolysis
199,2764,Osteochondritis dissecans
199,251262,Familial osteochondritis dissecans
199,399175,Traumatic avascular necrosis
199,399180,Secondary non-traumatic avascular necrosis
199,232,Sickle cell anemia
199,77259,Gaucher disease type 1
199,77261,Gaucher disease type 3
199,743,Severe hereditary thrombophilia due to congenital protein S deficiency
199,745,Severe hereditary thrombophilia due to congenital protein C deficiency
199,82,Hereditary thrombophilia due to congenital antithrombin deficiency
199,217467,Hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency
199,217454,Rare hereditary thrombophilia
199,399185,Rare hereditary disease with avascular necrosis
199,399293,Osteonecrosis of the jaw
199,399169,Secondary avascular necrosis
199,86820,Familial avascular necrosis of femoral head
199,399307,Idiopathic avascular necrosis
199,399302,Primary avascular necrosis
199,399164,Avascular necrosis
199,521127,Osteoradionecrosis of the mandible
199,399158,Osteonecrosis
199,645822,Primary bone and joint tuberculosis
199,647823,Idiopathic pregnancy-associated osteoporosis
199,93419,Rare bone disease
200,504476,Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome
200,922,Familial nasal acilia
200,1467,Cogan syndrome
200,529574,Duane retraction syndrome with congenital deafness
200,508476,Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-hearing loss syndrome
200,521438,Congenital vertebral-cardiac-renal anomalies syndrome
200,521445,Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome
200,456298,1p35.2 microdeletion syndrome
200,166100,Autosomal dominant otospondylomegaepiphyseal dysplasia
200,168569,H syndrome
200,171848,Polyneuropathy-hearing loss-ataxia-retinitis pigmentosa-cataract syndrome
200,171851,MEDNIK syndrome
200,199343,EAST syndrome
200,220295,Xeroderma pigmentosum-Cockayne syndrome complex
200,228012,Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome
200,280406,Familial steroid-resistant nephrotic syndrome with sensorineural deafness
200,289553,Dysmorphism-conductive hearing loss-heart defect syndrome
200,293958,Hypertelorism-preauricular sinus-punctual pits-deafness syndrome
200,293967,Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome
200,300284,Connective tissue disorder due to lysyl hydroxylase-3 deficiency
200,300333,Nephrotic syndrome-epidermolysis bullosa-sensorineural deafness syndrome
200,314404,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome
200,314597,Chudley-McCullough syndrome
200,324321,Sinoatrial node dysfunction and deafness
200,329336,Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy
200,330029,Hypotrichosis-deafness syndrome
200,330054,Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome
200,352328,MEGDEL syndrome
200,363396,High myopia-sensorineural deafness syndrome
200,363649,Mandibular hypoplasia-deafness-progeroid features-lipodystrophy syndrome
200,369939,Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome
200,3474,CHIME syndrome
200,244310,RFT1-CDG
200,363417,Temtamy preaxial brachydactyly syndrome
200,371212,Congenital disorder of glycosylation with deafness as a major feature
200,397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
200,402041,Autosomal recessive distal renal tubular acidosis
200,411590,Wolfram-like syndrome
200,436174,Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome
200,438134,PCNA-related progressive neurodegenerative photosensitivity syndrome
200,440354,Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome
200,443098,Hyperostosis cranialis interna
200,443995,Mandibulofacial dysostosis with alopecia
200,445062,Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
200,448251,Progressive autosomal recessive ataxia-deafness syndrome
200,480,Kearns-Sayre syndrome
200,550,MELAS
200,138,CHARGE syndrome
200,567,22q11.2 deletion syndrome
200,280,Wolf-Hirschhorn syndrome
200,637,Full NF2-related schwannomatosis
200,649,Norrie disease
200,857,Townes-Brocks syndrome
200,107,BOR syndrome
200,861,Treacher-Collins syndrome
200,998,Albinism-deafness syndrome
200,999,Ermine phenotype
200,1000,Ocular albinism with late-onset sensorineural deafness
200,3085,Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome
200,477,KID syndrome
200,705,Pendred syndrome
200,88917,X-linked Alport syndrome
200,88918,Autosomal dominant Alport syndrome
200,88919,Autosomal recessive Alport syndrome
200,1018,X-linked Alport syndrome-diffuse leiomyomatosis
200,653722,Digenic Alport syndrome
200,63,Alport syndrome
200,1466,COFS syndrome
200,90321,Cockayne syndrome type 1
200,90322,Cockayne syndrome type 2
200,90324,Cockayne syndrome type 3
200,191,Cockayne syndrome
200,231183,Usher syndrome type 3
200,231169,Usher syndrome type 1
200,231178,Usher syndrome type 2
200,886,Usher syndrome
200,894,Waardenburg syndrome type 1
200,895,Waardenburg syndrome type 2
200,896,Waardenburg syndrome type 3
200,3440,Waardenburg syndrome
200,3463,Wolfram syndrome
200,90653,Stickler syndrome type 1
200,90654,Stickler syndrome type 2
200,250984,Autosomal recessive Stickler syndrome
200,828,Stickler syndrome
200,897,Waardenburg-Shah syndrome
200,500,Noonan syndrome with multiple lentigines
200,2052,Fraser syndrome
200,2597,Mitochondrial myopathy-lactic acidosis-deafness syndrome
200,64,Alström syndrome
200,1144,Arthrogryposis-like hand anomaly-sensorineural deafness syndrome
200,1187,Lethal ataxia with deafness and optic atrophy
200,1188,Ataxia-deafness-intellectual disability syndrome
200,1200,Burn-McKeown syndrome
200,1248,Maxillonasal dysplasia
200,1368,Cataract-ataxia-deafness syndrome
200,1399,Richards-Rundle syndrome
200,1435,Xq21 microdeletion syndrome
200,1490,Corneal dystrophy-perceptive deafness syndrome
200,1529,Craniofacial-deafness-hand syndrome
200,1883,Ectodermal dysplasia-sensorineural deafness syndrome
200,2003,Cleft lip/palate-deafness-sacral lipoma syndrome
200,2027,Gingival fibromatosis-progressive deafness syndrome
200,2155,Hirschsprung disease-deafness-polydactyly syndrome
200,2202,Palmoplantar keratoderma-deafness syndrome
200,1051,Ramos-Arroyo syndrome
200,2237,Hypoparathyroidism-sensorineural deafness-renal disease syndrome
200,494,Keratoderma hereditarium mutilans
200,2405,Thickened earlobes-conductive deafness syndrome
200,2408,Lowe-Kohn-Cohen syndrome
